SalesId,SalesDate,SalesChannel,SalesLocation,CustomerId,CustomerName,ProductId,ProductName,UnitPrice,Quantity,ProductCategory,SalesRepresentativeId,SaleStatus,SalesPostalCode,,,
634,23/03/2023,Retail,Palma de Mallorca,8a9d18fd-3316-4bb6-865b-9012e46df5b9,Joann Renak,7,CD,40,4,Entretainment,89-5842599,Shipped,07005,,,
635,20/03/2023,Retail,Madrid,7bc661ff-593c-40cf-9b30-8314bd04e2dc,Elisabet Gwillyam,3,Phone,630.75,13,Technology,53-3218961,Shipped,28012,,,
636,15/07/2023,Retail,Barcelona,2ffff703-2976-4f0c-9505-c5286de4f507,Fredek Coan,2,Headphones,90,14,Technology,20-0806240,On-Site,08025,,,
637,15/10/2023,Retail,Barcelona,1983a51b-f917-4bb1-bd16-98d7b28e0e62,Matteo McCray,2,Headphones,90,13,Technology,70-3204440,On-Site,08025,,,
638,08/11/2023,Retail,Barcelona,16195a37-98e1-4c86-9fd0-1683fd564b3b,Dud Pimlock,7,CD,40,10,Entretainment,51-4800676,,08025,,,
639,08/12/2023,Retail,Madrid,dd2d5e59-02ae-488d-87e8-4e63e6f16cda,Hermine Dorling,10,Clothes,25.99,10,Clothes,06-3468120,Shipped,28012,,,
640,15/09/2023,Retail,Valencia,1816f88f-515a-4cac-83c2-56d473a259db,Dorey Shoulder,8,Food,15.65,6,Food & Drinks,13-6619469,On-Site,46007,,,
641,15/04/2023,Retail,Barcelona,ec050a3b-0072-472b-add4-74b601a6628e,,10,Clothes,25.99,7,Clothes,81-1466437,Shipped,08025,,,
642,14/08/2023,Retail,Madrid,80702aaa-21a6-4c3d-ad6d-0d1a4727fbae,Lora Gidley,6,Board Game,23.99,11,Entretainment,50-4778890,On-Site,28012,,,
643,08/06/2023,Retail,Valencia,cb5813db-3b8d-4a88-b073-cb7305209022,Cleo Corre,5,Videogame,50,3,Entretainment,55-3800473,Delivered,46007,,,
644,20/01/2023,Retail,Sevilla,a33d8a60-1a32-4fc1-b28a-d709b63c6e7f,Vick Faithorn,2,Headphones,90,14,Technology,28-6306967,Delivered,41011,,,
645,19/09/2023,Retail,Valencia,8af9e65b-b3d7-4446-8a80-f05337d3e16b,Imelda Shimuk,8,Food,15.65,2,Food & Drinks,,Delivered,46007,,,
646,19/06/2023,Retail,Valencia,85e3bbf9-649f-4801-9dcb-cb13bc9fe222,Noe Rubega,7,CD,40,10,Entretainment,66-5082339,Delivered,46007,,,
647,23/01/2023,Retail,Madrid,f8ef6612-5b07-4719-adaf-c975bb4330d6,Emelyne Kenion,7,CD,40,7,Entretainment,45-9713514,Shipped,28012,,,
648,30/12/2023,Retail,Madrid,b0a03b2a-4306-4494-adbb-febc40eaf716,Ernest Edgeley,3,Phone,630.75,15,Technology,47-0145615,Shipped,28012,,,
649,21/06/2023,Retail,Barcelona,21e2c3ae-6223-411c-921d-c862bdfd638f,Hoebart Fynan,5,Videogame,50,5,Entretainment,61-3857525,Confirmed,08025,,,
650,03/02/2023,Retail,Valencia,aa85497d-1170-4275-b639-7d4cdbe162e9,Thurstan Dedham,6,Board Game,23.99,3,Entretainment,14-6803981,Confirmed,46007,,,
651,09/10/2023,Retail,Valencia,d27f48d0-aa5a-4ee8-8eed-a743d3e1902c,Dela Walewski,7,CD,40,3,Entretainment,66-1007048,On-Site,46007,,,
652,07/11/2023,Retail,Barcelona,13649638-05bd-4262-a8e4-8ba24e53b0c3,Tobit Defty,10,Clothes,25.99,12,Clothes,60-8936954,Shipped,08025,,,
653,30/10/2023,Retail,Barcelona,dfacb42d-0d61-49f5-bb63-5e9f4de26083,Lisette Adran,9,Drinks,5.5,14,Food & Drinks,70-6662640,Shipped,08025,,,
654,23/01/2023,Retail,Valencia,cc20b73a-046a-471c-9620-e5f1c0ff8120,Tucker Dunkerton,10,Clothes,25.99,2,Clothes,71-3205301,Shipped,46007,,,
655,30/12/2023,Retail,Barcelona,900b6038-632e-4581-b112-7200344f29b7,Cordula Moyes,5,Videogame,50,2,Entretainment,69-7588715,Delivered,08025,,,
656,14/11/2023,Retail,Madrid,1edd6735-2245-4705-bc50-c18d8f7d2905,,10,Clothes,25.99,1,Clothes,30-8059833,On-Site,28012,,,
657,02/06/2023,Retail,Palma de Mallorca,75fed6e6-a1cb-4aa9-a1bd-a6c01751e07c,Lotta Heelis,10,Clothes,25.99,3,Clothes,00-8040358,Shipped,07005,,,
658,27/11/2023,Retail,Valencia,4fbc25f6-8472-46b7-9bc2-2118572d25da,Concordia Dmitrichenko,3,Phone,630.75,10,Technology,79-2629822,Shipped,46007,,,
659,31/01/2023,Retail,Sevilla,edbaef3c-9030-4cd2-9cd9-5798011f139d,Corty Hallgarth,3,Phone,630.75,2,Technology,11-6450995,Confirmed,41011,,,
660,07/01/2023,Retail,Barcelona,4d2e6976-ee30-4090-b962-5ab039049cca,Kaela Grafton-Herbert,8,Food,15.65,11,Food & Drinks,87-6180236,Confirmed,08025,,,
661,08/05/2023,Retail,Madrid,e014fa29-2160-4282-928c-c9bc137e284a,Allison Mularkey,5,Videogame,50,9,Entretainment,91-4025025,Delivered,28012,,,
662,17/07/2023,Retail,Madrid,31f7c58e-7e5c-47ee-b9ea-18e29cbaeedc,Rey Gaspar,5,Videogame,50,4,Entretainment,27-4723586,On-Site,28012,,,
663,21/01/2023,Retail,Madrid,57edd5f3-fb7e-4fdd-8d5d-0f4713624817,Hugh Pickervance,9,Drinks,5.5,10,Food & Drinks,80-3381678,On-Site,28012,,,
664,04/02/2023,Retail,Sevilla,52a806ac-f19a-4199-aec3-be9093587490,Syman Curado,9,Drinks,5.5,1,Food & Drinks,94-2592491,On-Site,41011,,,
665,27/03/2023,Retail,Madrid,a2b1b2c2-5498-44d5-99ad-f1c29ee4141c,Enid Byram,10,Clothes,25.99,6,Clothes,85-7363022,On-Site,28012,,,
666,29/04/2023,Retail,Sevilla,3cb58d76-4b27-4446-9c04-a76fc789603a,Daphna Le Noury,10,Clothes,25.99,3,Clothes,24-7309699,Shipped,41011,,,
667,06/02/2023,Retail,Madrid,336626a4-2d36-4e5d-905b-faf379142cb3,Shae Dowtry,1,TV,532.9,4,Technology,,Confirmed,28012,,,
668,21/11/2023,Retail,Madrid,200ecd10-4092-4fba-82b9-f123c01eef6d,Cindra Brewitt,9,Drinks,5.5,1,Food & Drinks,72-9737700,Delivered,28012,,,
669,15/06/2023,Retail,Madrid,61e7f5d1-da14-45f5-bb8f-8d3ba6d8a026,Brodie Jurs,5,Videogame,50,5,Entretainment,02-5267898,On-Site,28012,,,
670,18/12/2023,Retail,Palma de Mallorca,1528f4c4-09c3-4898-a3a9-57295db4fd0c,Martelle Mawdsley,9,Drinks,5.5,3,Food & Drinks,06-2415603,Confirmed,07005,,,
671,15/01/2023,Retail,Barcelona,d328621d-2aab-4dba-b443-6af94764aa1a,Barthel Dalston,9,Drinks,5.5,10,Food & Drinks,36-8828562,Confirmed,08025,,,
672,21/07/2023,Retail,Palma de Mallorca,0a9c6558-a89d-460f-9f61-1a523fe110e9,Giorgio Breydin,3,Phone,630.75,4,Technology,58-7193891,Delivered,07005,,,
673,23/11/2023,Retail,Barcelona,8f47ab1e-101b-4adc-aa03-225ae8a810bc,Rog Henaughan,8,Food,15.65,1,Food & Drinks,04-7781316,Shipped,08025,,,
674,25/02/2023,Retail,Valencia,caf00a0a-f3f3-457a-8f3d-bacbef3c14f8,Tresa Daventry,2,Headphones,90,4,Technology,71-2759992,On-Site,46007,,,
675,07/03/2023,Retail,Palma de Mallorca,95a72c14-8296-4603-891e-6ace50b86777,Carri Boyat,4,Computer,1503.5,14,Technology,,Confirmed,07005,,,
676,14/05/2023,Retail,Madrid,b563a0ac-4d68-4e9f-8b83-dcedc45be0ab,Rolph Baroc,7,CD,40,5,Entretainment,97-0278910,Confirmed,28012,,,
677,17/08/2023,Retail,Sevilla,b2a797c1-2f3c-45ff-b452-1c272f673ee4,Lilas Duferie,2,Headphones,90,4,Technology,94-7836278,On-Site,41011,,,
678,28/02/2023,Retail,Barcelona,,Allistir Brugman,8,Food,15.65,11,Food & Drinks,09-2851154,On-Site,08025,,,
679,06/08/2023,Retail,Barcelona,21f2a463-9ba9-40e2-a3f3-5c594a0c8450,Sibylla Allatt,10,Clothes,25.99,12,Clothes,50-9161187,On-Site,08025,,,
680,22/09/2023,Retail,Valencia,f383673d-008c-4b0e-85ca-a2c7b0ab7316,Carmen Swynfen,7,CD,40,5,Entretainment,39-3519588,Delivered,46007,,,
681,07/10/2023,Retail,Madrid,c6507efb-f5f0-4f2d-a8aa-33dd40198f2f,Creigh Terese,1,TV,532.9,5,Technology,32-9996665,Shipped,28012,,,
682,01/01/2023,Retail,Barcelona,1cdd15bd-1e2d-4721-baad-24caac6ec449,Saw Reijmers,10,Clothes,25.99,5,,16-2720777,On-Site,08025,,,
683,23/12/2023,Retail,Barcelona,5e19d875-f509-4efc-af6e-d6392261421a,Frederico McLese,2,Headphones,90,10,Technology,26-3943713,Delivered,08025,,,
684,13/05/2023,Retail,Madrid,54300b70-f4a7-43f9-9829-426829e5b319,Dewie Cristofolo,5,Videogame,50,15,Entretainment,15-1237359,On-Site,28012,,,
685,04/04/2023,Retail,Palma de Mallorca,7f54912d-029b-41c2-819e-22710806650d,Thaddeus Allbut,10,Clothes,25.99,5,Clothes,81-3381925,Shipped,07005,,,
686,07/11/2023,Retail,Valencia,ce124e8b-3f87-4cd3-9595-c81dba126377,Guillemette Tremmil,10,Clothes,25.99,13,Clothes,55-8971758,Shipped,46007,,,
687,12/08/2023,Retail,Valencia,843c6c97-86ae-4868-a717-1582682cee46,Artair Kynvin,10,Clothes,25.99,14,Clothes,30-5258123,On-Site,46007,,,
688,26/06/2023,Retail,Madrid,675ead84-0b42-4472-b5d9-707bf24b1456,Yehudit Grigoriscu,10,Clothes,25.99,5,Clothes,,On-Site,28012,,,
689,09/06/2023,Retail,Barcelona,7ea252d1-da7e-4da4-91c7-a6aa32596b00,Erin Barnewell,3,Phone,630.75,4,Technology,70-7104197,Confirmed,08025,,,
690,31/10/2023,Retail,Madrid,a2764437-ff67-4394-9115-863ad3063ec2,Conrad Grishukov,8,Food,15.65,12,Food & Drinks,67-0777490,Delivered,28012,,,
691,16/10/2023,Retail,Sevilla,2cccb909-57bf-4a2f-af84-8ea5c170eac1,Heloise Hammill,8,Food,15.65,1,,01-7644597,Delivered,41011,,,
692,29/11/2023,Retail,Valencia,ac3b4973-d64d-4aed-8b8b-e6137dd7b3ac,Jessey Baack,6,Board Game,23.99,7,Entretainment,47-5230678,Delivered,46007,,,
693,06/10/2023,Retail,Madrid,f63143c8-ba45-4939-bdee-b44eb802414b,Rutter Hulles,3,Phone,630.75,11,Technology,51-3382240,On-Site,28012,,,
694,27/09/2023,Retail,Barcelona,58993a91-cd50-491d-b4d9-b7487ead7e12,Bridgette Ellaway,7,CD,40,13,Entretainment,04-3525958,Shipped,08025,,,
695,30/08/2023,Retail,Sevilla,8adef06e-e5fc-4de0-99ff-6b99e6833079,Cassy Roxbee,7,CD,40,10,Entretainment,18-9051281,Delivered,41011,,,
696,24/03/2023,Retail,Madrid,d42c5c62-82be-40b5-91e7-08f048b48dc5,Linus Comino,10,Clothes,25.99,-1,Clothes,79-4670499,Delivered,28012,,,
697,07/04/2023,Retail,Valencia,852e28cf-151d-4f7c-922a-834d675456cd,,2,Headphones,90,14,Technology,60-0365620,On-Site,46007,,,
698,13/11/2023,Retail,Madrid,a4c1aed2-e1e2-4486-b026-06f6e9208b34,Nani Burnapp,3,Phone,630.75,5,Technology,72-9409971,Confirmed,28012,,,
699,11/08/2023,Retail,Sevilla,48970910-4152-4a5c-9a0e-768d3a0c6d45,Lizbeth Tebb,9,Drinks,5.5,5,Food & Drinks,34-1538224,Confirmed,41011,,,
700,22/04/2023,Retail,Madrid,d2af0d49-f732-480e-a201-97c13cacbabe,Ora Want,10,Clothes,25.99,5,Clothes,96-9268275,Delivered,28012,,,
701,16/05/2023,Retail,Sevilla,504247c8-2cc2-48b6-94b2-44ea920dca96,Dolf Ivashin,4,Computer,1503.5,7,Technology,16-3943657,,41011,,,
702,23/12/2023,Retail,Barcelona,e503b8fe-1453-460a-a64b-485ba939ec2b,Elka Olivo,3,Phone,630.75,14,Technology,68-5361091,Shipped,08025,,,
703,01/08/2023,Retail,Madrid,332925d9-a82d-4492-b4f0-b6ee1d67a679,,8,Food,15.65,7,Food & Drinks,90-2437323,Shipped,28012,,,
704,05/09/2023,Retail,Sevilla,896297c8-8a37-4870-89fb-61ad9008a764,Jennine Attewell,1,TV,532.9,13,Technology,64-8234506,Confirmed,41011,,,
705,04/05/2023,Retail,Sevilla,b3813040-f801-4a94-9622-9fdbc8f374dd,Olivia Loughran,9,Drinks,5.5,3,Food & Drinks,89-2965755,On-Site,41011,,,
706,25/04/2023,Retail,Sevilla,87839f5c-c3db-49d5-8a38-43f6b93285d1,Paolo Klehyn,5,Videogame,50,11,Entretainment,96-2892262,Confirmed,41011,,,
707,09/10/2023,Retail,Madrid,822ddc02-83d1-4667-b680-638f5e2e9b77,Torrey Matschke,2,Headphones,90,9,Technology,98-8451171,On-Site,28012,,,
708,12/05/2023,Retail,Madrid,bf94dfdd-f2c7-499b-b782-e54d200bfe18,Adlai Yurenin,5,Videogame,50,4,Entretainment,83-2709998,Shipped,28012,,,
709,28/10/2023,Retail,Madrid,da9fd75d-d9fd-41b9-954f-ffc1b427f74e,Simmonds Reide,4,Computer,1503.5,8,Technology,45-1578235,Shipped,28012,,,
710,19/01/2023,Retail,Madrid,42d4ac92-0a4c-4f73-a6da-ebd852d14eae,Robers Bitcheno,1,TV,532.9,4,Technology,75-2785871,Delivered,28012,,,
711,08/11/2023,Retail,Palma de Mallorca,50a7462b-2208-48cd-a2b7-ab0dac1650e1,Nathalie Shipway,5,Videogame,50,1,,14-8622877,On-Site,07005,,,
712,26/08/2023,Retail,Valencia,7d9dc463-b1a6-4f3e-8c07-53e3af55ad8a,Elaine Sore,2,Headphones,90,14,Technology,18-6700657,On-Site,46007,,,
713,11/07/2023,Retail,Valencia,9d8107bd-1822-4dd7-a6e1-f992ac7de646,Sander Waterdrinker,7,CD,40,11,Entretainment,,Delivered,46007,,,
714,22/06/2023,Retail,Barcelona,85207536-5d7a-4c19-aa19-8e6a9ee6f8eb,Melisa Callacher,3,Phone,630.75,3,Technology,27-1354075,Confirmed,08025,,,
715,11/02/2023,Retail,Sevilla,6ad3d856-9231-4582-821b-f1e8b64856d1,Arlen Ber,10,Clothes,25.99,7,Clothes,40-6573145,Shipped,41011,,,
716,13/06/2023,Retail,Barcelona,33991604-9b8f-462e-9603-6eb4f10a8c16,Faydra Emanuelov,8,Food,15.65,13,Food & Drinks,65-8917554,Confirmed,08025,,,
717,16/06/2023,Retail,Barcelona,6c5e6fea-5329-45a6-92be-8c621b06283b,Chet Haswall,9,Drinks,5.5,4,Food & Drinks,32-9329557,On-Site,08025,,,
718,13/04/2023,Retail,Valencia,afa679ea-0d5c-4c0c-bc21-108e52483f42,Leroy Nibloe,8,Food,15.65,3,Food & Drinks,28-7792012,Confirmed,46007,,,
719,28/03/2023,Retail,Madrid,41f9dce4-14eb-449f-96aa-ac142c6b6a69,Sibyl Oswal,7,CD,40,9,Entretainment,56-4671742,Confirmed,28012,,,
720,14/09/2023,Retail,Barcelona,45f674fd-f4ed-4b39-ba5a-158f5c23a961,Luis Nerne,3,Phone,630.75,5,Technology,66-4932687,Confirmed,08025,,,
721,03/09/2023,Retail,Sevilla,e34ab413-ffb7-43a6-b4c0-f053cfb0c819,Felipa Leigh,4,Computer,1503.5,3,Technology,15-9534292,Delivered,41011,,,
722,26/09/2023,Retail,Barcelona,f080f09a-b4ee-4d8c-9328-ffd8883be3a1,Gussy Redler,2,Headphones,90,14,Technology,66-9014597,Confirmed,08025,,,
723,12/07/2023,Retail,Sevilla,,Karina Effemy,9,Drinks,5.5,7,Food & Drinks,,Confirmed,41011,,,
724,23/01/2023,Retail,Madrid,9f93b67f-fd78-43f5-97af-96fd8600b456,Megen Marchenko,4,Computer,1503.5,6,Technology,83-3159663,Shipped,28012,,,
725,08/12/2023,Retail,Barcelona,,Bianka Earthfield,7,CD,40,6,Entretainment,10-9583365,Delivered,08025,,,
726,08/02/2023,Retail,Valencia,b70a0a39-dca1-4eff-83f0-f95b0013de41,Thalia Sinkin,,,,5,Technology,16-8907395,Shipped,46007,,,
727,13/01/2023,Retail,Sevilla,d8cd7a43-c3cb-470a-b1fa-fe61d082cc76,Esteban Ellery,9,Drinks,5.5,11,Food & Drinks,51-2499615,Confirmed,41011,,,
728,21/05/2023,Retail,Barcelona,,,10,Clothes,25.99,9,Clothes,94-5402812,Shipped,08025,,,
729,21/02/2023,Retail,Sevilla,,Waylin Cuddon,4,Computer,1503.5,4,Technology,11-1050710,On-Site,41011,,,
730,07/11/2023,Retail,Sevilla,586e8d86-9be3-465f-bf2e-d7339d61357b,Renato Ianilli,10,Clothes,25.99,15,Clothes,96-0904060,Shipped,41011,,,
731,02/09/2023,Retail,Madrid,cb080935-efb9-46a2-a782-79c781a8c413,Maurise Pinn,3,Phone,630.75,5,,51-3590388,Delivered,28012,,,
732,30/06/2023,Retail,Sevilla,59366a16-76cb-4821-a896-f143c235bb9f,Luce Ponceford,10,Clothes,25.99,7,Clothes,49-8419215,Delivered,41011,,,
733,21/08/2023,Retail,Barcelona,f57154e0-96f3-4e63-b8cc-c6ae7a56412f,Maddalena Brackstone,1,TV,532.9,10,Technology,89-7040388,Delivered,08025,,,
734,10/01/2023,Retail,Madrid,6b043ba7-0a43-4515-84ac-86c416297583,Alikee Chuter,8,Food,15.65,4,Food & Drinks,54-3351881,Confirmed,28012,,,
735,13/10/2023,Retail,Sevilla,c05c25b3-2dbc-459d-96fb-d8a6ff407e16,Morgan Oylett,3,Phone,630.75,6,Technology,35-2644503,Shipped,41011,,,
736,30/11/2023,Retail,Valencia,f22d1db1-c734-4e1a-abdb-f49a1190c432,Alfred Gaskarth,6,Board Game,23.99,1,Entretainment,88-0622829,Confirmed,46007,,,
737,02/06/2023,Retail,Sevilla,8e14a716-2260-409c-a1a4-771a099d45cf,Winna Bulfit,5,Videogame,50,11,Entretainment,15-2896988,Delivered,41011,,,
738,10/09/2023,Retail,Madrid,4eef8b0a-2e5c-4285-abf2-c70dea385b63,Clement Swancott,6,Board Game,23.99,6,Entretainment,91-0524201,Shipped,28012,,,
739,21/03/2023,Retail,Madrid,66f68e1a-6377-49ee-b60f-056fdb1782e5,Adela Pettecrew,10,Clothes,25.99,10,Clothes,07-5431276,Delivered,28012,,,
740,17/08/2023,Retail,Valencia,dacfc534-bf4d-4692-aebb-7bff19bd5898,Giorgia Twiggins,10,Clothes,25.99,8,Clothes,86-4158565,On-Site,46007,,,
741,15/01/2023,Retail,Valencia,3507d41c-70ef-4de6-883b-3346cd09c9cd,Ambrosio Arangy,10,Clothes,25.99,15,Clothes,63-1215286,Delivered,46007,,,
742,06/08/2023,Retail,Sevilla,c3797e40-ade7-4234-b7d0-9c72a8e4b623,,3,Phone,630.75,9,Technology,,Confirmed,41011,,,
743,19/12/2023,Retail,Sevilla,2151904b-3f2b-4624-9b1e-f6c7a4f781bc,Brnaby Klimontovich,5,Videogame,50,10,Entretainment,,On-Site,41011,,,
744,16/12/2023,Retail,Barcelona,f4699470-99fb-433a-b27b-f23b87bac251,Kory Greiswood,,,,11,Technology,77-8903899,On-Site,08025,,,
745,09/02/2023,Retail,Sevilla,c08098c2-1501-4362-bb74-bab6a2ff2142,Yolanda Ronchka,7,CD,40,11,Entretainment,59-2887486,Shipped,41011,,,
746,29/06/2023,Retail,Madrid,87e95a18-c5e0-490e-b269-b9fb6e74670a,Freda Kos,3,Phone,630.75,8,Technology,42-3196772,Delivered,28012,,,
747,02/12/2023,Retail,Barcelona,d2df07c3-ae61-41ed-9e2a-7d38c4cc2d6c,Toby Klezmski,2,Headphones,90,1,Technology,01-0516861,Delivered,08025,,,
748,24/11/2023,Retail,Barcelona,80d1eb17-b9fe-4f9e-b289-4436e4be593a,Wyndham Batthew,1,TV,532.9,13,Technology,15-8095464,On-Site,08025,,,
749,23/11/2023,Retail,Valencia,a009e15d-fcbc-4bb5-97ee-9e1f4c8c9d86,Noelyn Emanulsson,2,Headphones,90,13,Technology,36-5675668,On-Site,46007,,,
750,02/08/2023,Retail,Barcelona,,Anselm Pallant,9,Drinks,5.5,2,Food & Drinks,17-4303134,Shipped,08025,,,
751,23/04/2023,Retail,Madrid,,Lyn Haton,8,Food,15.65,9,Food & Drinks,56-9523057,On-Site,28012,,,
752,13/08/2023,Retail,Madrid,9444064d-321c-4d0e-b68d-c332d28f8182,Chiquita Connors,6,Board Game,23.99,11,Entretainment,69-3915000,On-Site,28012,,,
753,12/03/2023,Retail,,b4a61f99-c80b-4b88-b5a0-e436e0c2096e,Harmony Broxton,10,Clothes,25.99,3,Clothes,20-1834139,Delivered,,,,
754,13/04/2023,Retail,Barcelona,987ecff5-97cd-4f9f-8e04-2a151c33fe4f,Aurora Burness,10,Clothes,25.99,11,Clothes,81-9851429,On-Site,08025,,,
755,21/04/2023,Retail,Madrid,c5bb41e9-02e3-4b92-9772-d020e2e4039a,Ebenezer Crump,3,Phone,630.75,2,,35-2758112,Delivered,28012,,,
756,11/11/2023,Retail,Valencia,d1811b9b-a034-46ed-a882-1209fd0091b9,Fanni Loverock,5,Videogame,50,2,Entretainment,79-3135391,On-Site,46007,,,
757,01/09/2023,Retail,Madrid,4e10770b-8897-4f1a-8f0a-db8cf809e5d6,Tonie Reignould,5,Videogame,50,9,Entretainment,60-1387801,Confirmed,28012,,,
758,23/09/2023,Retail,Sevilla,f5d0bbeb-ef7e-47c8-ba0e-dbf3d277b17a,Clarisse Litel,2,Headphones,90,12,Technology,44-1346693,On-Site,41011,,,
759,28/12/2023,Retail,Barcelona,160b9969-f2fe-4800-8950-417bc5131cec,,6,Board Game,23.99,9,Entretainment,97-4605215,Shipped,08025,,,
760,14/02/2023,Retail,Valencia,b1fcf480-11b5-4400-a1bb-97e64bf2bea2,Shandra Crasswell,4,Computer,1503.5,12,Technology,18-8474255,Shipped,46007,,,
761,07/09/2023,Retail,Sevilla,00888d0c-d2a8-4101-a723-9a2ba2f37648,Janaya Vouls,3,Phone,630.75,14,Technology,84-0022206,On-Site,41011,,,
762,21/09/2023,Retail,Valencia,f7769369-9473-41e5-9b79-615e427d9a62,Horst Dubois,4,Computer,1503.5,1,Technology,54-6069819,Shipped,46007,,,
763,06/01/2023,Retail,Barcelona,7542b042-9c85-4492-9fbc-ba17a89d1aa4,Dillie Shapera,9,Drinks,5.5,13,Food & Drinks,64-2402739,On-Site,08025,,,
764,24/01/2023,Retail,Barcelona,64540d2d-eba7-4f53-872c-9b7331dbc772,Marjie Krollman,3,Phone,630.75,12,Technology,77-6478502,On-Site,08025,,,
765,04/11/2023,Retail,Madrid,5f38550b-8d85-4dcd-8fe2-637f31492de4,Aeriell Marages,3,Phone,630.75,13,Technology,79-5297574,Shipped,28012,,,
766,25/10/2023,Retail,Madrid,f07cc61f-2fa5-41f0-8985-45765447df8a,Susie Boucher,2,Headphones,90,12,Technology,86-1107507,Confirmed,28012,,,
767,28/09/2023,Retail,Sevilla,80f5baed-e169-4d32-8289-26bb64203501,Cris Burrell,10,Clothes,25.99,2,Clothes,55-2599040,Confirmed,41011,,,
768,28/08/2023,Retail,Sevilla,741e0c35-eb3f-4931-ba9b-10f0637a5b0c,Denny Bearfoot,8,Food,15.65,1,,62-9773612,Delivered,41011,,,
769,18/01/2023,Retail,Sevilla,a6ecc54b-351f-4f83-816f-2c37d1f487e6,Jyoti MacCleay,8,Food,15.65,6,Food & Drinks,17-8879320,On-Site,41011,,,
770,01/06/2023,Retail,Barcelona,c3a7bf14-20ac-481c-81c3-11b8f83793bc,Pepe Bolver,4,Computer,1503.5,2,Technology,17-0864924,Shipped,08025,,,
771,03/06/2023,Retail,Valencia,604e3763-6a10-479c-b37f-d0be3f4b5a9b,Lane Gludor,10,Clothes,25.99,4,Clothes,29-1404320,,46007,,,
772,07/09/2023,Retail,Sevilla,4a963cc6-6fac-439b-92f6-e232ee486d82,Rosella Anderson,6,Board Game,23.99,14,Entretainment,79-4185355,Shipped,41011,,,
773,28/12/2023,Retail,Madrid,ac5db890-0f99-4d5e-8320-45c2623402cd,Kane Matthensen,3,Phone,630.75,11,Technology,67-3190711,On-Site,28012,,,
774,07/11/2023,Retail,Sevilla,6dac0bd7-ceeb-42c6-a92b-7544efed69a8,Honey Flatley,6,Board Game,23.99,7,Entretainment,80-2993002,Shipped,41011,,,
775,10/01/2023,Retail,Sevilla,cbdce0f8-20ca-461f-b6a9-9de132cdfb84,Shurlock Willsmore,3,Phone,630.75,13,Technology,97-9558392,Confirmed,41011,,,
776,12/11/2023,Retail,Sevilla,6c6e67f2-8b90-448e-ae89-cb0bc5c28197,Charlean Tomkins,7,CD,40,2,Entretainment,04-1877802,Shipped,41011,,,
777,06/06/2023,Retail,Palma de Mallorca,2510fc4a-88fa-4a64-87ac-a1124b94de68,Vikky Bricknall,7,CD,40,5,Entretainment,83-1852640,Confirmed,07005,,,
778,20/03/2023,Retail,Madrid,e4d1c23d-6edd-4be1-8581-0a4b61bfc78e,Eveleen Sapp,10,Clothes,25.99,8,Clothes,79-3670279,Delivered,28012,,,
779,01/11/2023,Retail,Valencia,b5e7fe38-8a19-4b94-a9ab-bee5913a2d97,Roddie Wasylkiewicz,5,Videogame,50,13,Entretainment,18-2349727,Confirmed,46007,,,
780,28/05/2023,Retail,Barcelona,78c75c6b-d73d-400d-8a18-b98ab5d8b4e1,Kylila Bachshell,10,Clothes,25.99,14,Clothes,65-0638946,On-Site,08025,,,
781,19/09/2023,Retail,Madrid,1512acf4-2aa3-42a6-b876-ee45d5f7b5a8,Noami MacLennan,4,Computer,1503.5,10,Technology,56-4237063,Shipped,28012,,,
782,09/07/2023,Retail,Barcelona,bb4538b7-cfab-4727-a1d7-86044e385c74,Bartlett Grabb,1,TV,532.9,4,Technology,23-4422374,Delivered,08025,,,
783,21/10/2023,Retail,Sevilla,d2d48b97-d7ae-43c3-8b76-fe8acb728953,Barbara-anne Pepin,10,Clothes,25.99,5,Clothes,68-7345837,Delivered,41011,,,
784,01/04/2023,Retail,Barcelona,5a1ac0fe-68e7-42c4-85f2-c2bf4403aec0,Berne Hainge,3,Phone,630.75,5,Technology,92-6321365,Confirmed,08025,,,
785,27/12/2023,Retail,Barcelona,7e20eaae-da46-4b09-8f04-c9952b1a46b8,Lucy Swinerd,2,Headphones,90,1,Technology,03-4817103,On-Site,08025,,,
786,16/12/2023,Retail,Madrid,83baf12e-c5e1-4d6c-835c-c8f381ce6fb2,Nicoli Atkins,10,Clothes,25.99,6,Clothes,15-8691735,,28012,,,
787,05/01/2023,Retail,Sevilla,e63183f1-c37e-4c2c-bccd-25efcc224a49,Chiquia Jaszczak,,,,10,Technology,23-9014451,Shipped,41011,,,
788,15/08/2023,Retail,Madrid,,Chet Sabbins,2,Headphones,90,1,,15-6882521,Shipped,28012,,,
789,08/04/2023,Retail,Sevilla,3b78991b-8ea4-4a2e-a129-e67be29b11a2,Siouxie Hards,3,Phone,630.75,11,Technology,95-6494814,Confirmed,41011,,,
790,04/10/2023,Retail,Palma de Mallorca,9c0dae5b-62fc-48fc-b3f9-b267a5ba16b3,Dorice Mithon,1,TV,532.9,13,Technology,77-9678547,On-Site,07005,,,
791,13/07/2023,Retail,Barcelona,d94429f5-7a8c-496a-b792-b329e8a288d9,Biron Franzetti,10,Clothes,25.99,1,,96-2007934,On-Site,08025,,,
792,15/01/2023,Retail,Madrid,a2a2fc5a-5448-4760-9584-f4746b31dc30,Xerxes Muckian,9,Drinks,5.5,7,Food & Drinks,04-4978461,Confirmed,28012,,,
